start_sec,end_sec,task,hand_side,verb,manipulated_object,affected_object
1.0,21.55,remove_culture_medium,,,,
22.22,37.37,add_pbs,,,,
37.38,49.91,shake_plate,,,,
49.91,61.489999999999995,aspirate_pbs,,,,
62.06999999999999,76.26,add_pbs,,,,
76.265,90.47,shake_plate,,,,
90.51,101.96,aspirate_pbs,,,,
102.0,127.78999999999999,add_cell_lystate,,,,
127.84200000000001,144.2,shake_plate,,,,
144.21,170.47,transfer_cell_lystate_to_tube,,,,
170.6,177.64,spindown,,,,
177.67,194.82,aspirate_supernatant,,,,
1.7000000000000002,3.4000000000000004,,right,open,blue_tip_rack,
3.6999999999999993,4.199999999999999,,right,take,blue_pipette,
4.390000000000001,5.550000000000001,,right,insert,blue_pipette,blue_tip
6.0,7.6,,right,take,cell_culture_plate_lid,cell_culture_plate
7.699999999999999,8.71,,right,put,cell_culture_plate_lid,
9.65,12.66,,right,insert,blue_pipette,cell_culture_plate
10.2,10.65,,left,take,cell_culture_plate,
10.58,10.99,,right,press,blue_pipette,
10.99,11.350000000000001,,right,release,blue_pipette,
11.45,11.899999999999999,,right,press,blue_pipette,
12.66,14.89,,right,release,blue_pipette,
14.89,15.29,,right,detach,blue_pipette,cell_culture_plate
14.98,15.489999999999998,,left,put,cell_culture_plate,
15.649999999999999,16.6,,left,open,50ml_tube,
16.11,16.99,,right,insert,blue_pipette,50ml_tube
17.0,17.48,,right,press,blue_pipette,
17.49,18.05,,right,release,blue_pipette,
18.05,18.53,,right,press,blue_pipette,
18.54,18.95,,right,detach,blue_pipette,50ml_tube
18.55,18.9,,right,release,blue_pipette,
20.35,21.45,,right,eject,blue_pipette,blue_tip
22.23,23.7,,right,insert,blue_pipette,blue_tip
23.9,24.9,,left,take,50ml_tube,50ml_tube_rack
25.51,26.24,,left,open,50ml_tube,
27.36,28.380000000000003,,right,insert,blue_pipette,50ml_tube
27.450000000000003,27.759999999999998,,right,press,blue_pipette,
28.380000000000003,29.33,,right,release,blue_pipette,
29.33,29.659999999999997,,right,detach,blue_pipette,50ml_tube
29.5,30.07,,left,close,50ml_tube,
30.15,31.4,,left,put,50ml_tube,50ml_tube_rack
31.990000000000002,33.07,,right,insert,blue_pipette,cell_culture_plate
33.2,34.88,,right,press,blue_pipette,
34.88,35.07,,right,release,blue_pipette,
34.88,35.2,,right,detach,blue_pipette,cell_culture_plate
35.07,35.23,,right,press,blue_pipette,
