start_sec,end_sec,task,hand_side,verb,manipulated_object,affected_object
1.0,17.259999999999998,remove_culture_medium,,,,
19.74,34.18,add_pbs,,,,
34.21,40.43,shake_plate,,,,
40.9,53.89,aspirate_pbs,,,,
57.86,73.8,add_cell_lystate,,,,
75.2,82.84,shake_plate,,,,
86.1,108.07,transfer_cell_lystate_to_tube,,,,
108.81,118.76,spindown,,,,
119.455,135.92000000000002,aspirate_supernatant,,,,
1.4100000000000001,2.3999999999999986,,right,take,blue_pipette,
2.1799999999999997,3.49,,left,open,blue_tip_rack,
2.8200000000000003,4.779999999999999,,right,insert,blue_pipette,blue_tip
4.539999999999999,5.187999999999999,,left,close,blue_tip_rack,
5.455,6.870000000000001,,left,take,cell_culture_plate_lid,cell_culture_plate
5.99,7.710000000000001,,left,take,cell_culture_plate,
6.199999999999999,8.61,,right,press,blue_pipette,
6.199999999999999,8.61,,right,insert,blue_pipette,cell_culture_plate
8.61,10.16,,right,release,blue_pipette,
10.059999999999999,11.52,,left,put,cell_culture_plate,
10.059999999999999,11.66,,left,put,cell_culture_plate_lid,cell_culture_plate
10.36,11.23,,right,detach,blue_pipette,cell_culture_plate
12.48,13.66,,left,open,50ml_tube,
13.7,15.059999999999999,,right,insert,blue_pipette,50ml_tube
15.059999999999999,15.649999999999999,,right,press,blue_pipette,
15.649999999999999,16.04,,right,detach,blue_pipette,50ml_tube
15.649999999999999,16.16,,right,release,blue_pipette,
15.649999999999999,16.66,,left,close,50ml_tube,
16.259999999999998,17.255,,right,eject,blue_pipette,blue_tip
20.02,21.259999999999998,,left,open,blue_tip_rack,
20.39,22.06,,right,insert,blue_pipette,blue_tip
22.04,22.86,,left,close,blue_tip_rack,
23.269999999999996,24.25,,right,open,50ml_tube,
24.628999999999998,25.22,,left,open,50ml_tube,
24.65,25.479999999999997,,right,insert,blue_pipette,50ml_tube
25.22,25.61,,right,press,blue_pipette,
25.61,26.5,,right,release,blue_pipette,
26.03,26.86,,left,close,50ml_tube,
26.200000000000003,26.759999999999998,,right,detach,blue_pipette,50ml_tube
27.240000000000002,28.33,,left,take,cell_culture_plate_lid,cell_culture_plate
27.85,28.61,,right,insert,blue_pipette,cell_culture_plate
28.769999999999996,30.35,,right,press,blue_pipette,
30.380000000000003,31.25,,right,detach,blue_pipette,cell_culture_plate
30.380000000000003,31.560000000000002,,right,release,blue_pipette,
32.06,32.96,,right,eject,blue_pipette,blue_tip
32.96,33.91,,right,put,blue_pipette,
34.41,35.86,,right,take,cell_culture_plate,
34.41,35.86,,left,take,cell_culture_plate,
35.86,38.415,,right,shake,cell_culture_plate,
35.86,38.415,,left,shake,cell_culture_plate,
38.415,39.565,,right,put,cell_culture_plate,
38.415,39.565,,left,put,cell_culture_plate,
41.21,42.06,,right,take,blue_pipette,
41.63,43.3,,left,open,blue_tip_rack,
42.71,43.96,,right,insert,blue_pipette,blue_tip
43.839999999999996,44.46,,left,close,blue_tip_rack,
44.88,45.99,,left,take,cell_culture_plate_lid,cell_culture_plate
44.88,45.99,,left,take,cell_culture_plate,
45.394999999999996,46.515,,right,insert,blue_pipette,cell_culture_plate
45.78,47.54,,right,press,blue_pipette,
47.54,49.034,,right,release,blue_pipette,
49.964999999999996,50.555,,right,detach,blue_pipette,cell_culture_plate
50.089999999999996,50.81,,left,put,cell_culture_plate,
50.089999999999996,50.96,,left,put,cell_culture_plate_lid,cell_culture_plate
51.16,52.06,,left,open,50ml_tube,
51.61,52.1,,right,insert,blue_pipette,50ml_tube
52.11,52.8,,right,press,blue_pipette,
52.8,53.15,,right,release,blue_pipette,
52.8,53.15,,right,detach,blue_pipette,50ml_tube
52.85,53.38,,left,close,50ml_tube,
53.15,53.86,,right,eject,blue_pipette,blue_tip
53.86,54.76,,right,put,blue_pipette,
57.86,58.459999999999994,,right,take,blue_pipette,
