start_sec,end_sec,task,hand_side,verb,manipulated_object,affected_object
1.0,52.0,transfer_sample_to_8_tube_stripes,,,,
52.0,84.0,transfer_pcrmix_to_8_tube_stripes,,,,
84.0,111.46,transfer_forward_primer_to_8_tube_stripes,,,,
111.46,139.7,transfer_reverse_primer_to_8_tube_stripes,,,,
139.7,167.09,transfer_template_dna_to_8_tube_stripes,,,,
167.09,192.93,transfer_water_to_8_tube_stripes,,,,
192.93,200.3,close_8_tube_stripes_lid,,,,
200.3,211.0,vortex_8_tube_stripes,,,,
211.0,218.15,spindown_8_tube_stripes,,,,
218.15,224.42,load_8_tube_stripes_to_pcr_machine,,,,
1.4000000000000004,5.800000000000001,,right,open,8_tube_stripes,
1.4000000000000004,5.800000000000001,,left,open,8_tube_stripes,
5.800000000000001,6.1899999999999995,,right,take,8_tube_stripes_lid,8_tube_stripes
5.800000000000001,6.1899999999999995,,left,take,8_tube_stripes_lid,8_tube_stripes
6.295,6.904999999999999,,left,put,8_tube_stripes_lid,
6.300000000000001,7.4,,right,put,8_tube_stripes_lid,
7.705,8.4,,right,take,red_pipette,
8.0,10.2,,left,open,red_tip_rack,
9.7,11.325,,right,insert,red_pipette,red_tip
11.415,12.0,,left,close,red_tip_rack,
12.2,12.79,,left,take,micro_tube,micro_tube_rack
13.2,14.21,,right,open,micro_tube,
14.5,16.21,,right,insert,red_pipette,micro_tube
15.204999999999998,15.594999999999999,,right,press,red_pipette,
16.305,17.005,,right,release,red_pipette,
17.385,17.6,,right,detach,red_pipette,micro_tube
17.8,18.805,,right,insert,red_pipette,8_tube_stripes
18.855,19.215,,right,press,red_pipette,
19.505,19.8,,right,detach,red_pipette,8_tube_stripes
20.0,20.7,,right,insert,red_pipette,micro_tube
21.0,21.49,,right,release,red_pipette,
21.595,21.9,,right,detach,red_pipette,micro_tube
22.0,23.0,,right,insert,red_pipette,8_tube_stripes
22.7,23.1,,right,press,red_pipette,
23.5,23.91,,right,detach,red_pipette,8_tube_stripes
24.01,24.7,,right,insert,red_pipette,micro_tube
24.895,25.505,,right,release,red_pipette,
25.7,26.1,,right,detach,red_pipette,micro_tube
26.29,27.2,,right,insert,red_pipette,8_tube_stripes
27.0,27.405,,right,press,red_pipette,
27.715,28.105,,right,detach,red_pipette,8_tube_stripes
28.2,28.9,,right,insert,red_pipette,micro_tube
