start_sec,end_sec,task,hand_side,verb,manipulated_object,affected_object
1.0,112.91,transfer_sample_to_8_tube_stripes,,,,
115.0,155.04,transfer_pcrmix_to_8_tube_stripes,,,,
159.02,201.3,transfer_forward_primer_to_8_tube_stripes,,,,
201.32,238.598,transfer_reverse_primer_to_8_tube_stripes,,,,
238.598,278.32,transfer_template_dna_to_8_tube_stripes,,,,
278.335,310.8,transfer_water_to_8_tube_stripes,,,,
310.81,319.2,close_8_tube_stripes_lid,,,,
319.205,326.19,vortex_8_tube_stripes,,,,
326.2,338.49,spindown_8_tube_stripes,,,,
338.49,349.77,load_8_tube_stripes_to_pcr_machine,,,,
1.58,2.8200000000000003,,right,take,red_pipette,
3.25,4.720000000000001,,right,put,red_pipette,
4.73,5.75,,right,take,yellow_pipette,
5.775,6.025,,right,put,yellow_pipette,left_hand
5.775,6.025,,left,take,yellow_pipette,right_hand
6.154999999999999,7.005000000000001,,right,take,8_channel_tip_rack,
7.125,7.994999999999999,,right,put,8_channel_tip_rack,
8.015,8.925,,right,open,8_channel_tip_rack,
9.605,10.6,,right,take,yellow_pipette,left_hand
9.7,10.61,,left,put,yellow_pipette,right_hand
10.99,12.670000000000002,,right,insert,yellow_pipette,yellow_tip
14.969999999999999,20.88,,right,open,8_tube_stripes,
20.88,21.2,,right,take,8_tube_stripes_lid,8_tube_stripes
21.27,21.665,,left,take,8_tube_stripes_lid,right_hand
21.27,21.67,,right,put,8_tube_stripes_lid,left_hand
21.665,22.685,,left,put,8_tube_stripes_lid,8_tube_stripes_rack
22.99,23.45,,left,take,8_tube_stripes_lid,8_tube_stripes_rack
23.485,25.125,,left,put,8_tube_stripes_lid,
25.36,25.8,,left,take,micro_tube,micro_tube_rack
26.315,27.145,,left,open,micro_tube,
27.46,28.11,,right,press,yellow_pipette,
32.02,32.42,,right,release,yellow_pipette,
32.805,33.485,,right,close,8_channel_tip_rack,
33.77,34.55,,right,take,red_tip_rack,
34.575,35.255,,right,put,red_tip_rack,
35.27,36.05,,right,open,red_tip_rack,
36.075,36.995,,right,eject,yellow_pipette,yellow_tip
38.22,38.91,,right,put,yellow_pipette,
38.93,39.45,,right,take,red_pipette,
40.525,41.325,,right,insert,red_pipette,red_tip
42.8,43.1,,right,press,red_pipette,
43.125,43.535,,right,insert,red_pipette,micro_tube
43.765,44.235,,right,release,red_pipette,
45.0,45.46,,right,detach,red_pipette,micro_tube
45.895,46.775,,right,insert,red_pipette,8_tube_stripes
46.81,47.51,,right,press,red_pipette,
47.535,47.855,,right,detach,red_pipette,8_tube_stripes
47.535,47.855,,right,release,red_pipette,
48.01,48.73,,right,eject,red_pipette,red_tip
49.66,51.1,,right,insert,red_pipette,red_tip
51.39,52.1,,right,take,8_tube_stripes,8_tube_stripes_rack
52.47,53.23,,right,put,8_tube_stripes,8_tube_stripes_rack
53.545,54.495,,right,insert,red_pipette,micro_tube
53.645,54.295,,right,press,red_pipette,
54.78,55.39,,right,release,red_pipette,
55.39,55.58,,right,detach,red_pipette,micro_tube
55.87,56.52,,left,take,8_tube_stripes,8_tube_stripes_rack
