start_sec,end_sec,task,hand_side,verb,manipulated_object,affected_object
1.0,23.17,add_binding_buffer,,,,
23.33,38.6,add_70pct_ethanol,,,,
38.66,42.24,vortex,,,,
42.28,53.949999999999996,spindown,,,,
54.08,78.64,transfer_sample_tube_to_spin_column_tube,,,,
78.64,87.01,spindown,,,,
87.09,95.42,dispense_solution,,,,
95.57000000000001,113.72500000000001,add_wash_buffer,,,,
113.72500000000001,123.47,spindown,,,,
123.53999999999999,129.70000000000002,dispense_solution,,,,
129.86,144.675,add_wash_buffer,,,,
144.675,154.20000000000002,spindown,,,,
154.26000000000002,159.49,dispense_solution,,,,
159.55,175.9,add_wash_buffer,,,,
175.9,185.88,spindown,,,,
185.91,190.93,dispense_solution,,,,
191.02,195.96,detach_spin_column_and_insert_to_new_tube,,,,
196.03,214.82,add_extract,,,,
214.9,224.56,spindown,,,,
224.63,229.9,dispense_spin_column,,,,
1.1000000000000005,1.7800000000000002,,right,take,yellow_pipette,
2.540000000000001,3.7699999999999996,,left,open,yellow_tip_rack,
3.460000000000001,5.3100000000000005,,right,insert,yellow_pipette,yellow_tip
5.27,5.9,,left,close,yellow_tip_rack,
7.15,9.31,,right,open,micro_tube,
9.66,10.540000000000001,,left,take,micro_tube,micro_tube_rack
10.875000000000002,12.584999999999999,,right,open,micro_tube,
13.084999999999999,14.674999999999999,,right,insert,yellow_pipette,micro_tube
13.185,13.595,,right,press,yellow_pipette,
14.674999999999999,15.325000000000001,,right,release,yellow_pipette,
15.325000000000001,15.845,,right,detach,yellow_pipette,micro_tube
15.695000000000002,16.305,,left,close,micro_tube,
16.634999999999998,17.715000000000003,,left,put,micro_tube,micro_tube_rack
17.82,18.53,,left,take,micro_tube,micro_tube_rack
18.240000000000002,19.415,,right,insert,yellow_pipette,micro_tube
19.415,19.865000000000002,,right,press,yellow_pipette,
20.035000000000004,20.865000000000002,,right,detach,yellow_pipette,micro_tube
20.575000000000003,20.845,,right,release,yellow_pipette,
20.945,21.485,,right,eject,yellow_pipette,yellow_tip
21.770000000000003,22.46,,right,close,micro_tube,
22.380000000000003,23.060000000000002,,left,put,micro_tube,micro_tube_rack
23.535000000000004,24.305,,left,open,yellow_tip_rack,
24.11,25.340000000000003,,right,insert,yellow_pipette,yellow_tip
25.215000000000003,25.744999999999997,,left,close,yellow_tip_rack,
26.005000000000003,26.884999999999998,,left,take,micro_tube,micro_tube_rack
26.990000000000002,27.939999999999998,,right,open,micro_tube,
28.240000000000002,29.35,,right,insert,yellow_pipette,micro_tube
28.314999999999998,28.854999999999997,,right,press,yellow_pipette,
29.35,30.04,,right,release,yellow_pipette,
30.04,30.72,,right,detach,yellow_pipette,micro_tube
30.369999999999997,30.979999999999997,,left,close,micro_tube,
31.1,31.82,,left,put,micro_tube,micro_tube_rack
31.924999999999997,32.585,,left,take,micro_tube,micro_tube_rack
32.66,33.68,,left,open,micro_tube,
33.405,34.74,,right,insert,yellow_pipette,micro_tube
34.74,35.44,,right,press,yellow_pipette,
35.44,35.93,,right,detach,yellow_pipette,micro_tube
35.6,35.99,,right,release,yellow_pipette,
36.03,36.58,,right,eject,yellow_pipette,yellow_tip
36.87,37.79,,right,close,micro_tube,
37.945,38.565,,right,put,yellow_pipette,
38.705,39.105,,left,put,micro_tube,right_hand
38.75,39.15,,right,take,micro_tube,left_hand
39.285,39.995,,right,put,micro_tube,vortex_mixer
41.745,42.235,,right,take,micro_tube,vortex_mixer
42.305,43.295,,right,put,micro_tube,centrifuge
43.535,44.525,,right,close,centrifuge,
45.495,46.405,,right,press,centrifuge,
46.525,47.875,,right,open,centrifuge,
48.045,49.324999999999996,,right,take,micro_tube,centrifuge
49.68,51.26,,right,put,micro_tube,micro_tube_rack
54.195,55.495,,right,open,tube_with_spin_column,
55.97,56.68,,right,open,micro_tube,
56.949999999999996,57.6,,right,take,yellow_pipette,
57.449999999999996,58.129999999999995,,left,open,yellow_tip_rack,
58.0,59.32,,right,insert,yellow_pipette,yellow_tip
59.184999999999995,59.684999999999995,,left,close,yellow_tip_rack,
59.949999999999996,60.830000000000005,,left,take,micro_tube,micro_tube_rack
60.755,62.445,,right,insert,yellow_pipette,micro_tube
60.835,61.464999999999996,,right,press,yellow_pipette,
62.445,63.080000000000005,,right,release,yellow_pipette,
63.080000000000005,63.32,,right,detach,yellow_pipette,micro_tube
63.434999999999995,64.30000000000001,,right,insert,yellow_pipette,tube_with_spin_column
64.30000000000001,64.91000000000001,,right,press,yellow_pipette,
64.91000000000001,65.29,,right,detach,yellow_pipette,tube_with_spin_column
65.42500000000001,66.7,,right,insert,yellow_pipette,micro_tube
66.7,67.24000000000001,,right,release,yellow_pipette,
67.245,67.56500000000001,,right,detach,yellow_pipette,micro_tube
67.66000000000001,68.33500000000001,,right,insert,yellow_pipette,tube_with_spin_column
