start_sec,end_sec,task,hand_side,verb,manipulated_object,affected_object
1.0,25.5,remove_culture_medium,,,,
25.5,46.41,add_pbs,,,,
46.5,53.3,shake_plate,,,,
53.3,70.66,aspirate_pbs,,,,
71.4,93.2,add_pbs,,,,
93.2,98.6,shake_plate,,,,
98.6,119.1,aspirate_pbs,,,,
120.09,137.7,add_cell_lystate,,,,
137.7,145.9,shake_plate,,,,
146.0,174.3,transfer_cell_lystate_to_tube,,,,
174.3,181.95,spindown,,,,
181.95,198.34,aspirate_supernatant,,,,
1.9000000000000004,2.5999999999999996,,right,take,yellow_pipette,
2.3,3.8,,left,open,blue_tip_rack,
4.5,6.75,,right,put,yellow_pipette,
4.65,5.1,,left,close,blue_tip_rack,
5.199999999999999,6.51,,left,take,blue_pipette,
6.699999999999999,7.220000000000001,,left,put,blue_pipette,right_hand
6.84,7.300000000000001,,right,take,blue_pipette,left_hand
7.35,8.0,,left,open,blue_tip_rack,
8.0,9.1,,right,insert,blue_pipette,blue_tip
9.14,9.76,,left,close,blue_tip_rack,
10.25,11.4,,left,take,cell_culture_plate_lid,cell_culture_plate
11.6,12.45,,left,put,cell_culture_plate_lid,cell_culture_plate
12.52,13.36,,left,take,cell_culture_plate,
12.59,13.940000000000001,,right,insert,blue_pipette,cell_culture_plate
13.219999999999999,13.780000000000001,,right,press,blue_pipette,
14.600000000000001,17.41,,right,release,blue_pipette,
20.2,20.5,,right,detach,blue_pipette,cell_culture_plate
20.3,21.0,,left,put,cell_culture_plate,
20.75,21.46,,right,insert,blue_pipette,50ml_tube
21.59,22.18,,right,press,blue_pipette,
22.2,22.48,,right,detach,blue_pipette,50ml_tube
22.29,22.45,,right,release,blue_pipette,
22.48,23.15,,right,eject,blue_pipette,blue_tip
23.2,24.3,,right,put,blue_pipette,
23.8,24.4,,left,take,cell_culture_plate_lid,cell_culture_plate
24.5,25.3,,left,put,cell_culture_plate_lid,cell_culture_plate
25.6,26.2,,right,take,blue_pipette,
26.2,27.4,,left,open,blue_tip_rack,
