start_sec,end_sec,task,hand_side,verb,manipulated_object,affected_object
1.0,35.12,remove_culture_medium,,,,
36.41,62.349999999999994,add_pbs,,,,
62.379999999999995,66.91,shake_plate,,,,
66.99,94.49,aspirate_pbs,,,,
94.55,120.3,add_cell_lystate,,,,
120.31,124.0,shake_plate,,,,
124.0,153.23,transfer_cell_lystate_to_tube,,,,
153.25,161.8,spindown,,,,
161.8,190.56,aspirate_supernatant,,,,
1.0700000000000003,3.1500000000000004,,right,take,cell_culture_plate_lid,cell_culture_plate
1.0700000000000003,3.1500000000000004,,left,take,cell_culture_plate_lid,cell_culture_plate
3.1500000000000004,4.48,,right,put,cell_culture_plate_lid,
3.1500000000000004,4.48,,left,put,cell_culture_plate_lid,
4.57,5.199999999999999,,right,take,blue_pipette,
6.01,6.449999999999999,,right,take,yellow_pipette,
6.550000000000001,6.85,,right,put,yellow_pipette,
8.5,14.489999999999998,,left,open,blue_tip_rack,
14.600000000000001,15.899999999999999,,right,insert,blue_pipette,blue_tip
16.0,16.8,,left,close,blue_tip_rack,
17.6,18.8,,left,take,cell_culture_plate,
18.7,20.02,,right,insert,blue_pipette,cell_culture_plate
18.95,19.59,,right,press,blue_pipette,
20.02,23.26,,right,release,blue_pipette,
23.26,23.7,,right,detach,blue_pipette,cell_culture_plate
23.34,24.25,,left,put,cell_culture_plate,
24.5,25.65,,left,take,50ml_tube,50ml_tube_rack
26.25,27.5,,left,open,50ml_tube,
27.770000000000003,28.97,,right,insert,blue_pipette,50ml_tube
28.97,30.61,,right,press,blue_pipette,
30.799999999999997,31.299999999999997,,right,detach,blue_pipette,50ml_tube
31.21,31.700000000000003,,right,release,blue_pipette,
31.35,32.0,,left,close,50ml_tube,
32.28,33.44,,left,put,50ml_tube,50ml_tube_rack
33.85,34.85,,right,eject,blue_pipette,blue_tip
36.49,38.1,,left,open,blue_tip_rack,
37.91,39.0,,right,insert,blue_pipette,blue_tip
39.2,39.9,,left,close,blue_tip_rack,
41.8,43.4,,left,take,50ml_tube,50ml_tube_rack
44.6,47.21,,left,open,50ml_tube,
47.5,48.77,,right,insert,blue_pipette,50ml_tube
47.67,48.09,,right,press,blue_pipette,
48.77,50.2,,right,release,blue_pipette,
50.2,50.6,,right,detach,blue_pipette,50ml_tube
50.8,51.77,,left,close,50ml_tube,
51.91,53.2,,left,put,50ml_tube,50ml_tube_rack
53.5,54.6,,left,take,cell_culture_plate,
53.62,54.49,,right,insert,blue_pipette,cell_culture_plate
