start_sec,end_sec,task,hand_side,verb,manipulated_object,affected_object
1.0,8.44,add_magnetic_beads,,,,
8.46,15.5,pipetting,,,,
15.59,23.53,pipetting,,,,
23.6,25.12,vortex,,,,
25.16,31.340000000000003,spindown,,,,
31.395000000000003,33.175,place_in_magnetic_rack,,,,
33.19,49.91,aspirate_supernatant,,,,
50.32,60.42,add_wash_buffer,,,,
60.42,65.84,pipetting,,,,
65.91,67.5,vortex,,,,
67.5,74.06,spindown,,,,
74.13,76.05,place_in_magnetic_rack,,,,
76.09,89.33,aspirate_supernatant,,,,
89.35,102.49,add_70pct_ethanol,,,,
102.78,109.35,pipetting,,,,
109.375,110.875,vortex,,,,
110.9,117.31,spindown,,,,
117.38,120.17,place_in_magnetic_rack,,,,
120.18,134.97,aspirate_supernatant,,,,
135.01,146.68,add_70pct_ethanol,,,,
146.68,152.98,pipetting,,,,
152.99,154.5,vortex,,,,
154.5,162.53,spindown,,,,
162.55,164.84,place_in_magnetic_rack,,,,
164.87,179.17,aspirate_supernatant,,,,
179.47,191.95,add_sterile_water,,,,
191.95,198.7,pipetting,,,,
198.78,200.6,vortex,,,,
200.6,206.3,spindown,,,,
206.305,208.835,place_in_magnetic_rack,,,,
208.9,227.41,transfer_supernatant_to_empty_tube,,,,
1.02,2.7,,left,take,yellow_pipette,
2.71,3.5999999999999996,,right,open,yellow_tip_rack,
3.59,4.68,,left,insert,yellow_pipette,yellow_tip
4.69,5.5,,right,close,yellow_tip_rack,
5.78,6.869999999999999,,right,open,micro_tube,
7.26,8.28,,right,take,micro_tube,micro_tube_rack
8.48,10.01,,left,insert,yellow_pipette,micro_tube
8.51,8.92,,left,press,yellow_pipette,
10.01,10.47,,left,release,yellow_pipette,
10.48,10.84,,left,press,yellow_pipette,
10.84,11.13,,left,release,yellow_pipette,
11.13,11.46,,left,press,yellow_pipette,
11.46,12.07,,left,release,yellow_pipette,
12.07,12.87,,left,detach,yellow_pipette,micro_tube
12.88,14.18,,right,close,micro_tube,
14.23,15.329999999999998,,right,put,micro_tube,micro_tube_rack
15.670000000000002,16.51,,right,open,micro_tube,
16.67,17.5,,right,take,micro_tube,micro_tube_rack
17.61,18.6,,left,insert,yellow_pipette,micro_tube
18.6,18.81,,left,press,yellow_pipette,
