start_sec,end_sec,task,hand_side,verb,manipulated_object,affected_object
1.0,35.45,remove_culture_medium,,,,
35.989999999999995,62.435,add_pbs,,,,
62.435,71.81,shake_plate,,,,
71.81,88.2,aspirate_pbs,,,,
88.21000000000001,114.98,add_pbs,,,,
114.99000000000001,122.27000000000001,shake_plate,,,,
122.28,145.82,aspirate_pbs,,,,
145.82,168.73999999999998,add_cell_lystate,,,,
168.73999999999998,175.53,shake_plate,,,,
175.53,202.70999999999998,transfer_cell_lystate_to_tube,,,,
202.73,214.39999999999998,spindown,,,,
214.39999999999998,237.98,aspirate_supernatant,,,,
2.4800000000000004,3.6800000000000006,,left,take,cell_culture_plate_lid,cell_culture_plate
3.75,4.890000000000001,,left,put,cell_culture_plate_lid,
6.6,7.34,,right,take,blue_pipette,
10.33,11.27,,right,put,blue_pipette,
11.280000000000001,15.379999999999999,,left,open,blue_tip_rack,
14.510000000000002,15.21,,right,take,blue_pipette,
15.645,17.725,,right,insert,blue_pipette,blue_tip
17.76,18.69,,left,close,blue_tip_rack,
19.3,20.27,,left,take,cell_culture_plate,
20.13,20.86,,right,press,blue_pipette,
20.13,22.330000000000002,,right,insert,blue_pipette,cell_culture_plate
22.330000000000002,24.85,,right,release,blue_pipette,
26.985,27.445,,right,detach,blue_pipette,cell_culture_plate
26.990000000000002,27.96,,left,put,cell_culture_plate,
27.75,28.63,,right,insert,blue_pipette,50ml_tube
28.639999999999997,29.610000000000003,,right,press,blue_pipette,
29.610000000000003,29.98,,right,detach,blue_pipette,50ml_tube
29.610000000000003,29.98,,right,release,blue_pipette,
29.98,31.029999999999998,,right,eject,blue_pipette,blue_tip
31.110000000000003,31.87,,left,take,cell_culture_plate_lid,
31.925,33.995000000000005,,left,put,cell_culture_plate_lid,cell_culture_plate
36.099999999999994,37.34,,left,open,blue_tip_rack,
37.385000000000005,39.605000000000004,,right,insert,blue_pipette,blue_tip
39.599999999999994,40.58,,left,close,blue_tip_rack,
40.815,41.705,,left,take,50ml_tube,50ml_tube_rack
42.349999999999994,43.980000000000004,,right,open,50ml_tube,
44.61,45.95,,right,insert,blue_pipette,50ml_tube
44.620000000000005,45.379999999999995,,right,press,blue_pipette,
45.959999999999994,47.69,,right,release,blue_pipette,
47.709999999999994,48.379999999999995,,right,detach,blue_pipette,50ml_tube
48.45,49.209999999999994,,left,close,50ml_tube,
49.635000000000005,51.644999999999996,,left,put,50ml_tube,50ml_tube_rack
