start_sec,end_sec,task,hand_side,verb,manipulated_object,affected_object
1.0,16.28,remove_culture_medium,,,,
19.0,32.52,add_pbs,,,,
32.57,39.9,shake_plate,,,,
41.0,53.02,aspirate_pbs,,,,
55.0,67.28,add_pbs,,,,
67.37,74.63,shake_plate,,,,
76.0,90.86,aspirate_pbs,,,,
92.0,107.57,add_cell_lystate,,,,
109.9,115.59,shake_plate,,,,
121.0,141.97,transfer_cell_lystate_to_tube,,,,
142.03,151.6,spindown,,,,
153.2,169.23,aspirate_supernatant,,,,
1.1100000000000003,2.1099999999999994,,right,take,blue_pipette,
1.46,2.819000000000001,,left,open,blue_tip_rack,
2.3200000000000003,3.42,,right,insert,blue_pipette,blue_tip
3.4700000000000006,4.050000000000001,,left,close,blue_tip_rack,
4.529999999999999,5.48,,left,take,cell_culture_plate_lid,cell_culture_plate
4.529999999999999,5.48,,left,take,cell_culture_plate,
4.789999999999999,5.77,,right,insert,blue_pipette,cell_culture_plate
5.77,6.91,,right,press,blue_pipette,
6.91,8.71,,right,release,blue_pipette,
8.71,9.64,,right,detach,blue_pipette,cell_culture_plate
8.71,9.64,,left,put,cell_culture_plate_lid,cell_culture_plate
8.71,9.64,,left,put,cell_culture_plate,
10.600000000000001,11.829999999999998,,left,take,50ml_tube,50ml_tube_rack
11.829999999999998,12.399999999999999,,left,open,50ml_tube,
12.399999999999999,13.55,,left,put,50ml_tube,50ml_tube_rack
13.11,13.850000000000001,,left,open,50ml_tube,
13.55,14.21,,right,insert,blue_pipette,50ml_tube
14.21,15.0,,right,press,blue_pipette,
14.73,15.879999999999999,,left,close,50ml_tube,
15.0,15.54,,right,detach,blue_pipette,50ml_tube
15.0,15.55,,right,release,blue_pipette,
15.54,16.19,,right,eject,blue_pipette,blue_tip
19.61,20.598,,left,open,blue_tip_rack,
20.07,21.41,,right,insert,blue_pipette,blue_tip
21.51,22.01,,left,close,blue_tip_rack,
22.27,23.29,,right,open,50ml_tube,
23.29,24.01,,right,insert,blue_pipette,50ml_tube
23.8,24.52,,right,press,blue_pipette,
24.52,25.42,,right,release,blue_pipette,
25.06,26.25,,left,close,50ml_tube,
25.42,25.99,,right,detach,blue_pipette,50ml_tube
26.479999999999997,27.740000000000002,,left,take,cell_culture_plate_lid,cell_culture_plate
26.89,28.07,,right,insert,blue_pipette,cell_culture_plate
28.07,29.25,,right,press,blue_pipette,
29.25,29.659999999999997,,right,detach,blue_pipette,cell_culture_plate
29.46,30.54,,left,put,cell_culture_plate_lid,cell_culture_plate
30.4,30.61,,right,release,blue_pipette,
30.54,31.299999999999997,,right,eject,blue_pipette,blue_tip
31.54,32.43,,right,put,blue_pipette,
33.54,34.55,,right,take,cell_culture_plate,
33.54,34.55,,left,take,cell_culture_plate,
34.55,39.04,,right,shake,cell_culture_plate,
34.55,39.04,,left,shake,cell_culture_plate,
39.04,39.78,,right,put,cell_culture_plate,
