start_sec,end_sec,task,hand_side,verb,manipulated_object,affected_object
1.0,31.369999999999997,remove_culture_medium,,,,
32.449999999999996,52.66,add_pbs,,,,
52.66,58.97,shake_plate,,,,
59.01,82.0,aspirate_pbs,,,,
82.01,103.91000000000001,add_cell_lystate,,,,
103.93,112.57000000000001,shake_plate,,,,
112.59,137.57,transfer_cell_lystate_to_tube,,,,
137.60999999999999,149.07,spindown,,,,
149.44,167.01,aspirate_supernatant,,,,
1.3099999999999996,3.4499999999999993,,left,open,blue_tip_rack,
3.25,3.75,,right,take,blue_pipette,
4.609999999999999,6.379999999999999,,right,insert,blue_pipette,blue_tip
6.26,6.970000000000001,,left,close,blue_tip_rack,
7.209999999999999,8.41,,left,take,cell_culture_plate_lid,cell_culture_plate
8.72,9.56,,left,put,cell_culture_plate_lid,
9.61,10.459999999999999,,left,take,50ml_tube_rack,
10.56,11.19,,left,put,50ml_tube_rack,
11.319999999999999,11.78,,left,take,50ml_tube_rack,
11.700000000000001,12.76,,right,open,50ml_tube,
12.81,13.53,,left,put,50ml_tube_rack,
13.709999999999999,14.81,,left,take,cell_culture_plate,
15.270000000000001,15.65,,right,press,blue_pipette,
15.290000000000001,16.759999999999998,,right,insert,blue_pipette,cell_culture_plate
16.759999999999998,18.979999999999997,,right,release,blue_pipette,
19.6,20.0,,right,detach,blue_pipette,cell_culture_plate
20.0,20.53,,right,insert,blue_pipette,50ml_tube
20.53,21.46,,right,press,blue_pipette,
21.46,21.759999999999998,,right,detach,blue_pipette,50ml_tube
21.78,22.880000000000003,,right,insert,blue_pipette,cell_culture_plate
22.880000000000003,24.659999999999997,,right,release,blue_pipette,
24.810000000000002,25.15,,right,detach,blue_pipette,cell_culture_plate
24.92,25.810000000000002,,left,put,cell_culture_plate,
25.259999999999998,25.78,,right,insert,blue_pipette,50ml_tube
25.78,26.339999999999996,,right,press,blue_pipette,
26.339999999999996,26.6,,right,detach,blue_pipette,50ml_tube
26.700000000000003,27.25,,left,take,50ml_tube_rack,
26.770000000000003,27.169999999999995,,right,release,blue_pipette,
27.309999999999995,28.32,,left,put,50ml_tube_rack,
28.909999999999997,29.699999999999996,,left,take,trash_can,
29.759999999999998,30.409999999999997,,left,put,trash_can,
30.5,31.32,,right,eject,blue_pipette,blue_tip
32.48,33.36,,right,open,50ml_tube,
34.019999999999996,38.769999999999996,,left,open,blue_tip_rack,
