start_sec,end_sec,task,hand_side,verb,manipulated_object,affected_object
1.0,24.880000000000003,remove_culture_medium,,,,
28.220000000000006,51.38,add_pbs,,,,
53.12,61.38,shake_plate,,,,
64.02,82.88,aspirate_pbs,,,,
88.61999999999999,117.88,add_cell_lystate,,,,
120.06,127.88,shake_plate,,,,
134.38,160.88,transfer_cell_lystate_to_tube,,,,
166.88,181.38,spindown,,,,
185.88,203.88,aspirate_supernatant,,,,
1.4100000000000001,2.3000000000000007,,left,take,blue_pipette,
1.6500000000000004,3.880000000000001,,right,open,blue_tip_rack,
3.49,6.480000000000002,,left,insert,blue_pipette,blue_tip
5.880000000000001,7.110000000000001,,right,close,blue_tip_rack,
7.235000000000001,8.395000000000001,,right,take,50ml_tube_rack,
10.820000000000002,12.35,,left,open,50ml_tube,
12.290000000000001,13.000000000000002,,right,put,50ml_tube_rack,
13.13,14.065,,right,take,cell_culture_plate_lid,cell_culture_plate
14.065,14.550000000000002,,right,put,cell_culture_plate_lid,
14.550000000000002,15.290000000000001,,right,take,cell_culture_plate,
14.950000000000001,15.56,,left,press,blue_pipette,
15.56,16.555,,left,insert,blue_pipette,cell_culture_plate
16.555,18.235,,left,release,blue_pipette,
18.634999999999998,19.42,,right,put,cell_culture_plate,
18.689999999999998,19.380000000000003,,left,detach,blue_pipette,cell_culture_plate
19.42,19.910000000000004,,right,take,cell_culture_plate_lid,
19.910000000000004,20.900000000000006,,right,put,cell_culture_plate_lid,cell_culture_plate
20.825000000000003,21.545,,left,insert,blue_pipette,50ml_tube
21.545,22.255000000000003,,left,press,blue_pipette,
22.405,22.625,,left,detach,blue_pipette,50ml_tube
22.450000000000003,22.630000000000003,,left,release,blue_pipette,
22.695,23.375,,left,eject,blue_pipette,blue_tip
23.740000000000002,24.580000000000005,,left,put,blue_pipette,
28.825000000000003,29.575000000000003,,left,take,blue_pipette,
29.25,30.96,,right,open,blue_tip_rack,
30.665,32.985,,left,insert,blue_pipette,blue_tip
32.46,33.67,,right,close,blue_tip_rack,
33.800000000000004,34.870000000000005,,right,take,50ml_tube_rack,
34.49,36.29,,left,open,50ml_tube,
36.32,37.28,,right,put,50ml_tube_rack,
37.675000000000004,38.925000000000004,,left,insert,blue_pipette,50ml_tube
37.885000000000005,38.375,,left,press,blue_pipette,
38.925000000000004,40.035000000000004,,left,release,blue_pipette,
40.035000000000004,40.78,,left,detach,blue_pipette,50ml_tube
40.165,40.89,,right,take,cell_culture_plate_lid,cell_culture_plate
40.89,41.54,,right,put,cell_culture_plate_lid,
41.465,42.655,,left,insert,blue_pipette,cell_culture_plate
