start_sec,end_sec,task,hand_side,verb,manipulated_object,affected_object
1.0,16.83,add_binding_buffer,,,,
16.86,32.29,add_70pct_ethanol,,,,
32.32,35.5,vortex,,,,
35.5,43.14,spindown,,,,
43.24,63.599999999999994,transfer_sample_tube_to_spin_column_tube,,,,
63.599999999999994,73.77,spindown,,,,
73.8,82.74,dispense_solution,,,,
82.81,96.6,add_wash_buffer,,,,
96.6,104.32,spindown,,,,
104.32,109.24,dispense_solution,,,,
109.3,124.88,add_wash_buffer,,,,
124.9,130.9,spindown,,,,
130.9,136.312,detach_spin_column_and_insert_to_new_tube,,,,
136.312,140.76,dispense_solution,,,,
141.0,160.72,add_extract,,,,
160.75,169.19,spindown,,,,
169.26,173.84,dispense_spin_column,,,,
1.5,2.8,,right,open,micro_tube,
2.87,3.7,,right,open,micro_tube,
3.7,4.35,,right,take,yellow_pipette,
3.9000000000000004,5.130000000000001,,left,open,yellow_tip_rack,
4.84,6.109999999999999,,right,insert,yellow_pipette,yellow_tip
5.9399999999999995,6.49,,left,close,yellow_tip_rack,
6.6,7.449999999999999,,left,take,micro_tube,micro_tube_rack
7.699999999999999,9.01,,right,insert,yellow_pipette,micro_tube
8.0,8.33,,right,press,yellow_pipette,
9.01,9.65,,right,release,yellow_pipette,
9.65,10.01,,right,detach,yellow_pipette,micro_tube
9.96,10.75,,left,close,micro_tube,
10.94,11.78,,left,put,micro_tube,micro_tube_rack
11.83,12.55,,left,take,micro_tube,micro_tube_rack
12.7,13.64,,right,insert,yellow_pipette,micro_tube
13.64,14.260000000000002,,right,press,yellow_pipette,
14.260000000000002,14.469999999999999,,right,detach,yellow_pipette,micro_tube
14.399999999999999,14.579999999999998,,right,release,yellow_pipette,
14.55,15.36,,right,eject,yellow_pipette,yellow_tip
14.629999999999999,15.25,,left,close,micro_tube,
15.420000000000002,16.6,,left,put,micro_tube,micro_tube_rack
16.9,18.77,,left,open,yellow_tip_rack,
18.26,19.34,,right,insert,yellow_pipette,yellow_tip
19.19,19.82,,left,close,yellow_tip_rack,
19.93,20.7,,left,take,micro_tube,micro_tube_rack
20.99,21.98,,right,open,micro_tube,
22.33,22.75,,right,press,yellow_pipette,
22.33,23.37,,right,insert,yellow_pipette,micro_tube
23.37,23.97,,right,release,yellow_pipette,
23.97,24.29,,right,detach,yellow_pipette,micro_tube
24.24,24.98,,left,close,micro_tube,
25.07,26.19,,left,put,micro_tube,micro_tube_rack
26.25,27.0,,left,take,micro_tube,micro_tube_rack
27.28,28.259999999999998,,right,insert,yellow_pipette,micro_tube
28.270000000000003,28.810000000000002,,right,press,yellow_pipette,
28.82,29.04,,right,detach,yellow_pipette,micro_tube
28.950000000000003,29.119999999999997,,right,release,yellow_pipette,
29.200000000000003,29.93,,right,eject,yellow_pipette,yellow_tip
30.0,30.9,,right,close,micro_tube,
30.950000000000003,31.54,,right,put,yellow_pipette,
31.64,32.25,,right,take,micro_tube,left_hand
31.64,32.25,,left,put,micro_tube,right_hand
32.37,33.15,,right,put,micro_tube,vortex_mixer
35.0,35.45,,right,take,micro_tube,vortex_mixer
35.5,36.87,,right,put,micro_tube,centrifuge
36.93,37.9,,right,close,centrifuge,
39.62,40.06,,left,press,centrifuge,
40.15,41.14,,left,open,centrifuge,
40.17,41.59,,right,open,centrifuge,
41.69,42.7,,right,take,micro_tube,centrifuge
43.28,44.05,,right,put,micro_tube,left_hand
43.28,44.05,,left,take,micro_tube,right_hand
