start_sec,end_sec,task,hand_side,verb,manipulated_object,affected_object
1.0,14.36,remove_culture_medium,,,,
14.379999999999999,55.05,add_pbs,,,,
55.07,59.45,shake_plate,,,,
59.45,74.47,aspirate_pbs,,,,
74.48,93.46,add_cell_lystate,,,,
93.51,96.89,shake_plate,,,,
96.89,115.45,transfer_cell_lystate_to_tube,,,,
115.45,124.01,spindown,,,,
124.16,139.44,aspirate_supernatant,,,,
1.4000000000000004,2.3,,right,take,blue_pipette,
1.7999999999999998,2.9400000000000004,,left,open,blue_tip_rack,
2.5999999999999996,4.4,,right,insert,blue_pipette,blue_tip
4.55,5.1,,left,close,blue_tip_rack,
5.15,5.800000000000001,,left,take,cell_culture_plate_lid,cell_culture_plate
5.890000000000001,6.58,,left,put,cell_culture_plate_lid,
6.65,7.199999999999999,,left,take,cell_culture_plate,
6.76,7.73,,right,insert,blue_pipette,cell_culture_plate
7.15,7.6,,right,press,blue_pipette,
7.800000000000001,9.6,,right,release,blue_pipette,
9.7,9.99,,right,detach,blue_pipette,cell_culture_plate
9.82,10.35,,left,put,cell_culture_plate,
10.09,10.56,,right,insert,blue_pipette,50ml_tube
10.56,11.15,,right,press,blue_pipette,
11.16,11.43,,right,detach,blue_pipette,50ml_tube
11.45,11.75,,right,release,blue_pipette,
11.52,12.65,,right,eject,blue_pipette,blue_tip
12.66,13.34,,left,take,cell_culture_plate_lid,
13.379999999999999,14.32,,left,put,cell_culture_plate_lid,cell_culture_plate
14.39,15.2,,left,open,blue_tip_rack,
14.8,18.0,,right,insert,blue_pipette,blue_tip
17.99,18.6,,left,close,blue_tip_rack,
20.12,23.0,,left,open,50ml_tube,
23.52,24.86,,right,insert,blue_pipette,50ml_tube
23.82,24.3,,right,press,blue_pipette,
24.86,26.32,,right,release,blue_pipette,
26.4,26.8,,right,detach,blue_pipette,50ml_tube
27.54,30.07,,right,insert,blue_pipette,50ml_tube
28.7,29.4,,right,press,blue_pipette,
30.07,31.200000000000003,,right,release,blue_pipette,
31.4,31.799999999999997,,right,detach,blue_pipette,50ml_tube
32.0,34.5,,left,close,50ml_tube,
34.7,36.5,,right,eject,blue_pipette,blue_tip
37.0,38.3,,left,open,blue_tip_rack,
37.8,39.45,,right,insert,blue_pipette,blue_tip
