start_sec,end_sec,task,hand_side,verb,manipulated_object,affected_object
1.0,26.630000000000003,add_binding_buffer,,,,
26.696,50.996,add_70pct_ethanol,,,,
50.996,56.53,vortex,,,,
56.53,66.63,spindown,,,,
66.696,121.863,transfer_sample_tube_to_spin_column_tube,,,,
121.863,132.14000000000001,spindown,,,,
132.187,148.672,dispense_solution,,,,
148.672,173.33,add_wash_buffer,,,,
173.33,181.03,spindown,,,,
181.03,192.53,dispense_solution,,,,
192.53,219.03,add_wash_buffer,,,,
219.03,228.43,spindown,,,,
228.501,239.558,dispense_solution,,,,
239.558,264.03,add_wash_buffer,,,,
264.03,275.53,spindown,,,,
275.58,283.03,dispense_solution,,,,
283.03,288.04999999999995,detach_spin_column_and_insert_to_new_tube,,,,
288.04999999999995,333.03,add_extract,,,,
333.03,345.77,spindown,,,,
345.77,351.4,dispense_spin_column,,,,
1.2300000000000004,1.9300000000000006,,right,take,yellow_pipette,
2.0300000000000002,3.33,,left,open,yellow_tip_rack,
2.9300000000000006,5.13,,right,insert,yellow_pipette,yellow_tip
5.22,5.7299999999999995,,left,close,yellow_tip_rack,
5.920000000000001,6.830000000000001,,left,take,micro_tube,micro_tube_rack
7.63,9.045000000000002,,left,open,micro_tube,
10.23,11.434999999999999,,right,insert,yellow_pipette,micro_tube
10.835,11.705000000000002,,right,press,yellow_pipette,
12.125,12.725000000000001,,right,release,yellow_pipette,
12.830000000000002,13.23,,right,detach,yellow_pipette,micro_tube
13.540000000000003,14.130000000000003,,left,close,micro_tube,
14.220000000000002,15.43,,left,put,micro_tube,micro_tube_rack
15.43,16.18,,left,take,micro_tube,micro_tube_rack
16.630000000000003,18.32,,left,open,micro_tube,
18.94,20.02,,right,insert,yellow_pipette,micro_tube
19.400000000000002,20.23,,right,press,yellow_pipette,
21.635,22.235,,right,release,yellow_pipette,
22.330000000000002,22.73,,right,detach,yellow_pipette,micro_tube
23.18,23.84,,left,close,micro_tube,
23.93,25.325000000000003,,left,put,micro_tube,micro_tube_rack
25.53,26.555,,right,eject,yellow_pipette,yellow_tip
26.630000000000003,28.035000000000004,,left,open,yellow_tip_rack,
27.830000000000002,28.83,,right,insert,yellow_pipette,yellow_tip
29.035000000000004,29.535000000000004,,left,close,yellow_tip_rack,
29.630000000000003,30.630000000000003,,left,take,micro_tube,micro_tube_rack
31.230000000000004,32.71,,right,open,micro_tube,
32.93,34.120000000000005,,right,insert,yellow_pipette,micro_tube
34.230000000000004,34.94,,right,press,yellow_pipette,
35.43,35.94,,right,release,yellow_pipette,
36.025,36.43,,right,detach,yellow_pipette,micro_tube
36.480000000000004,37.230000000000004,,left,close,micro_tube,
37.34,38.230000000000004,,left,put,micro_tube,micro_tube_rack
38.230000000000004,38.93,,left,take,micro_tube,micro_tube_rack
39.53,40.82,,left,open,micro_tube,
40.93,42.02,,right,insert,yellow_pipette,micro_tube
42.135,42.945,,right,press,yellow_pipette,
43.63,44.33,,right,release,yellow_pipette,
44.64,45.13,,right,detach,yellow_pipette,micro_tube
45.13,45.730000000000004,,left,close,micro_tube,
45.83,46.53,,left,put,micro_tube,micro_tube_rack
46.53,47.225,,right,eject,yellow_pipette,yellow_tip
47.34,48.33,,right,put,yellow_pipette,
48.1,48.7,,left,take,pen,
48.85,49.230000000000004,,right,take,pen,left_hand
48.85,49.230000000000004,,left,put,pen,right_hand
50.61,51.1,,right,put,pen,
50.935,52.045,,left,take,micro_tube,micro_tube_rack
52.33,53.42,,left,put,micro_tube,vortex_mixer
55.93,56.33,,left,take,micro_tube,vortex_mixer
56.53,57.84,,left,put,micro_tube,centrifuge
59.33,60.7,,left,close,centrifuge,
64.01,64.87,,right,open,centrifuge,
64.035,65.135,,left,open,centrifuge,
65.38,66.63,,left,take,micro_tube,centrifuge
66.65,67.63,,right,take,micro_tube,left_hand
66.65,67.63,,left,put,micro_tube,right_hand
67.83,68.72,,right,put,micro_tube,micro_tube_rack
69.47,70.02,,left,take,pen,
70.05,70.35,,right,take,pen,left_hand
70.05,70.35,,left,put,pen,right_hand
71.66,72.05,,right,put,pen,
72.05,72.92,,right,take,yellow_pipette,
72.53,73.93,,left,open,yellow_tip_rack,
73.82000000000001,75.21000000000001,,right,insert,yellow_pipette,yellow_tip
75.32000000000001,76.22,,left,close,yellow_tip_rack,
76.23,77.135,,left,take,micro_tube,micro_tube_rack
77.225,77.94500000000001,,left,put,micro_tube,micro_tube_rack
78.035,78.935,,left,open,tube_with_spin_column,
79.01,79.73,,left,take,micro_tube,micro_tube_rack
80.38,81.52,,right,open,micro_tube,
82.02,83.22,,right,insert,yellow_pipette,micro_tube
82.535,83.435,,right,press,yellow_pipette,
83.52,84.23,,right,release,yellow_pipette,
84.33500000000001,84.83,,right,detach,yellow_pipette,micro_tube
84.83,85.72,,left,close,micro_tube,
85.82000000000001,86.53,,left,put,micro_tube,micro_tube_rack
87.35,88.63,,left,take,tube_with_spin_column,micro_tube_rack
89.21000000000001,90.53,,right,insert,yellow_pipette,tube_with_spin_column
93.02,94.13,,right,press,yellow_pipette,
94.22,95.04,,right,release,yellow_pipette,
95.53,95.83,,right,detach,yellow_pipette,tube_with_spin_column
96.03,97.43,,left,put,tube_with_spin_column,micro_tube_rack
97.43,98.23,,left,take,micro_tube,micro_tube_rack
99.03,100.23,,left,open,micro_tube,
100.73,101.92,,right,insert,yellow_pipette,micro_tube
102.035,103.045,,right,press,yellow_pipette,
103.745,104.525,,right,release,yellow_pipette,
104.83,105.23,,right,detach,yellow_pipette,micro_tube
105.24,106.03,,left,close,micro_tube,
106.135,107.13,,left,put,micro_tube,micro_tube_rack
107.135,107.845,,left,take,tube_with_spin_column,micro_tube_rack
107.93,109.13,,right,insert,yellow_pipette,tube_with_spin_column
