start_sec,end_sec,task,hand_side,verb,manipulated_object,affected_object
1.0,48.64,transfer_sample_to_8_tube_stripes,,,,
52.95,83.44,transfer_pcrmix_to_8_tube_stripes,,,,
83.53,112.15,transfer_forward_primer_to_8_tube_stripes,,,,
112.26,145.125,transfer_reverse_primer_to_8_tube_stripes,,,,
145.125,178.38,transfer_template_dna_to_8_tube_stripes,,,,
178.44,211.31,transfer_water_to_8_tube_stripes,,,,
211.51,226.24,close_8_tube_stripes_lid,,,,
226.3,240.44,vortex_8_tube_stripes,,,,
240.62,252.94,spindown_8_tube_stripes,,,,
253.03999999999996,262.15999999999997,load_8_tube_stripes_to_pcr_machine,,,,
1.0899999999999999,1.8600000000000012,,left,take,yellow_pipette,
2.4700000000000006,3.8100000000000005,,right,open,yellow_tip_rack,
3.0600000000000005,6.470000000000001,,left,insert,yellow_pipette,yellow_tip
6.33,7.120000000000001,,right,close,yellow_tip_rack,
7.710000000000001,13.64,,right,open,8_tube_stripes,
10.36,11.14,,left,put,yellow_pipette,
13.64,14.16,,right,take,8_tube_stripes_lid,8_tube_stripes
13.64,14.16,,left,take,8_tube_stripes_lid,8_tube_stripes
14.16,14.91,,right,put,8_tube_stripes_lid,8_tube_stripes_rack
14.16,14.91,,left,put,8_tube_stripes_lid,8_tube_stripes_rack
16.2,16.88,,left,take,yellow_pipette,
17.21,18.1,,right,open,micro_tube,
18.240000000000002,19.16,,right,take,micro_tube,micro_tube_rack
19.87,20.855,,left,insert,yellow_pipette,micro_tube
19.935000000000002,20.215,,left,press,yellow_pipette,
20.855,21.085,,left,release,yellow_pipette,
21.085,21.44,,left,detach,yellow_pipette,micro_tube
21.44,22.2,,left,insert,yellow_pipette,8_tube_stripes
22.2,22.55,,left,press,yellow_pipette,
22.55,22.835,,left,detach,yellow_pipette,8_tube_stripes
22.835,23.520000000000003,,left,insert,yellow_pipette,micro_tube
23.520000000000003,23.840000000000003,,left,release,yellow_pipette,
24.015,24.285000000000004,,left,detach,yellow_pipette,micro_tube
24.285000000000004,24.93,,left,insert,yellow_pipette,8_tube_stripes
24.93,25.314999999999998,,left,press,yellow_pipette,
25.314999999999998,25.630000000000003,,left,detach,yellow_pipette,8_tube_stripes
25.630000000000003,26.299999999999997,,left,insert,yellow_pipette,micro_tube
26.299999999999997,26.83,,left,release,yellow_pipette,
26.83,27.185000000000002,,left,detach,yellow_pipette,micro_tube
27.185000000000002,27.905,,left,insert,yellow_pipette,8_tube_stripes
27.905,28.230000000000004,,left,press,yellow_pipette,
28.230000000000004,28.57,,left,detach,yellow_pipette,8_tube_stripes
28.57,29.145000000000003,,left,insert,yellow_pipette,micro_tube
29.145000000000003,29.615000000000002,,left,release,yellow_pipette,
29.615000000000002,29.92,,left,detach,yellow_pipette,micro_tube
29.92,30.685000000000002,,left,insert,yellow_pipette,8_tube_stripes
30.685000000000002,31.020000000000003,,left,press,yellow_pipette,
31.020000000000003,31.36,,left,detach,yellow_pipette,8_tube_stripes
31.36,31.880000000000003,,left,insert,yellow_pipette,micro_tube
31.880000000000003,32.335,,left,release,yellow_pipette,
32.335,32.83,,left,detach,yellow_pipette,micro_tube
32.83,33.415,,left,insert,yellow_pipette,8_tube_stripes
33.415,33.7,,left,press,yellow_pipette,
33.7,33.965,,left,detach,yellow_pipette,8_tube_stripes
33.965,34.715,,left,insert,yellow_pipette,micro_tube
34.715,35.045,,left,release,yellow_pipette,
