start_sec,end_sec,task,hand_side,verb,manipulated_object,affected_object
1.0,8.608,add_magnetic_beads,,,,
8.646999999999998,14.608,pipetting,,,,
14.647000000000002,23.784000000000002,pipetting,,,,
23.806,26.625,vortex,,,,
26.658,30.134,spindown,,,,
30.15,38.297000000000004,place_in_magnetic_rack,,,,
38.346000000000004,51.366,aspirate_supernatant,,,,
54.543,65.756,add_wash_buffer,,,,
65.78899999999999,72.609,pipetting,,,,
72.625,75.068,vortex,,,,
75.068,79.134,spindown,,,,
79.14999999999999,83.05199999999999,place_in_magnetic_rack,,,,
83.08399999999999,101.97,aspirate_supernatant,,,,
101.996,116.53299999999999,add_70pct_ethanol,,,,
116.53299999999999,125.581,pipetting,,,,
125.581,128.728,vortex,,,,
128.728,133.655,spindown,,,,
133.686,141.306,place_in_magnetic_rack,,,,
144.166,158.386,aspirate_supernatant,,,,
160.752,171.06900000000002,add_sterile_water,,,,
171.118,180.752,pipetting,,,,
180.77700000000002,183.703,vortex,,,,
183.703,188.972,spindown,,,,
188.996,196.756,place_in_magnetic_rack,,,,
197.118,214.142,transfer_supernatant_to_empty_tube,,,,
1.0600000000000005,1.6440000000000001,,right,take,yellow_pipette,
1.737,3.7429999999999994,,left,open,yellow_tip_rack,
3.0250000000000004,4.537999999999999,,right,insert,yellow_pipette,yellow_tip
5.017,5.901000000000001,,left,take,micro_tube,micro_tube_rack
7.075,7.406,,left,open,micro_tube,
8.753,9.579,,right,press,yellow_pipette,
8.818999999999999,9.29,,right,insert,yellow_pipette,micro_tube
9.678,9.91,,right,release,yellow_pipette,
9.926000000000002,10.239999999999998,,right,press,yellow_pipette,
10.282,10.381,,right,release,yellow_pipette,
10.463000000000001,10.553999999999998,,right,press,yellow_pipette,
10.579,10.769000000000002,,right,release,yellow_pipette,
10.818999999999999,10.934999999999999,,right,press,yellow_pipette,
10.984000000000002,11.133,,right,release,yellow_pipette,
11.181999999999999,11.339000000000002,,right,press,yellow_pipette,
11.381,11.620000000000001,,right,release,yellow_pipette,
11.678,11.777000000000001,,right,press,yellow_pipette,
11.811,12.025000000000002,,right,release,yellow_pipette,
12.092000000000002,12.670000000000002,,right,detach,yellow_pipette,micro_tube
12.720000000000002,12.91,,left,close,micro_tube,
12.918000000000003,14.554000000000002,,left,put,micro_tube,micro_tube_rack
14.637,15.348000000000003,,left,take,micro_tube,micro_tube_rack
15.381,16.364,,left,open,micro_tube,
16.587,17.348000000000003,,right,insert,yellow_pipette,micro_tube
17.356,17.819000000000003,,right,press,yellow_pipette,
17.844,17.992,,right,release,yellow_pipette,
18.042,18.158,,right,press,yellow_pipette,
18.191000000000003,18.397000000000002,,right,release,yellow_pipette,
18.43,18.637,,right,press,yellow_pipette,
18.695,18.893,,right,release,yellow_pipette,
18.918000000000003,19.05,,right,press,yellow_pipette,
19.067,19.232,,right,release,yellow_pipette,
19.257,19.422,,right,press,yellow_pipette,
19.439,19.654,,right,release,yellow_pipette,
19.695,19.819000000000003,,right,press,yellow_pipette,
19.835,20.001,,right,release,yellow_pipette,
20.034000000000002,20.182000000000002,,right,press,yellow_pipette,
20.207,20.331,,right,release,yellow_pipette,
20.373,20.513,,right,press,yellow_pipette,
20.53,21.306,,right,detach,yellow_pipette,micro_tube
20.678,21.174,,right,press,yellow_pipette,
21.339000000000002,22.166,,right,eject,yellow_pipette,yellow_tip
21.406000000000002,21.901,,left,close,micro_tube,
22.439,23.174,,right,put,yellow_pipette,
23.389,23.596,,left,put,micro_tube,right_hand
23.422,23.703,,right,take,micro_tube,left_hand
23.893,24.414,,right,put,micro_tube,vortex_mixer
26.216,26.579,,right,take,micro_tube,vortex_mixer
26.645,27.447000000000003,,right,put,micro_tube,centrifuge
27.472,28.463,,right,close,centrifuge,
28.593000000000004,28.936999999999998,,right,press,centrifuge,
29.092,30.116,,right,open,centrifuge,
30.158,32.116,,right,take,micro_tube,
33.282000000000004,35.24,,right,put,micro_tube,magnetic_rack
38.331,39.075,,right,take,yellow_pipette,
38.769,40.513,,left,open,yellow_tip_rack,
39.984,41.381,,right,insert,yellow_pipette,yellow_tip
41.406,41.827,,left,close,yellow_tip_rack,
42.182,43.075,,left,open,micro_tube,
42.736000000000004,43.992000000000004,,right,insert,yellow_pipette,micro_tube
43.224000000000004,43.687,,right,press,yellow_pipette,
44.654,44.819,,right,release,yellow_pipette,
45.224000000000004,45.72,,right,detach,yellow_pipette,micro_tube
45.951,47.149,,left,take,50ml_tube,50ml_tube_rack
47.612,48.133,,left,open,50ml_tube,
48.158,48.736000000000004,,right,insert,yellow_pipette,50ml_tube
48.43,48.86,,right,press,yellow_pipette,
48.744,49.092,,right,detach,yellow_pipette,50ml_tube
48.868,49.149,,left,close,50ml_tube,
48.901,49.067,,right,release,yellow_pipette,
49.224000000000004,50.149,,left,put,50ml_tube,50ml_tube_rack
50.108000000000004,51.339,,right,eject,yellow_pipette,yellow_tip
54.53,56.472,,left,open,yellow_tip_rack,
56.182,57.207,,right,insert,yellow_pipette,yellow_tip
57.001,57.472,,left,close,yellow_tip_rack,
57.67,58.629,,left,take,micro_tube,micro_tube_rack
59.067,60.157999999999994,,left,open,micro_tube,
59.976000000000006,61.058,,right,insert,yellow_pipette,micro_tube
60.14600000000001,60.596,,right,press,yellow_pipette,
61.406,61.666000000000004,,right,release,yellow_pipette,
61.666000000000004,61.976000000000006,,right,press,yellow_pipette,
61.976000000000006,62.246,,right,release,yellow_pipette,
62.001,62.695,,right,detach,yellow_pipette,micro_tube
62.794000000000004,63.26500000000001,,left,close,micro_tube,
63.364,64.893,,left,put,micro_tube,micro_tube_rack
65.794,66.901,,right,insert,yellow_pipette,micro_tube
66.92599999999999,67.116,,right,press,yellow_pipette,
67.133,67.36399999999999,,right,release,yellow_pipette,
67.39699999999999,67.55399999999999,,right,press,yellow_pipette,
67.579,67.753,,right,release,yellow_pipette,
67.78599999999999,67.95899999999999,,right,press,yellow_pipette,
67.96799999999999,68.1,,right,release,yellow_pipette,
68.14099999999999,68.323,,right,press,yellow_pipette,
68.33099999999999,68.455,,right,release,yellow_pipette,
68.463,68.612,,right,press,yellow_pipette,
68.645,68.728,,right,release,yellow_pipette,
68.753,68.81899999999999,,right,press,yellow_pipette,
68.844,68.96799999999999,,right,release,yellow_pipette,
69.009,69.092,,right,press,yellow_pipette,
69.10799999999999,69.207,,right,release,yellow_pipette,
69.232,69.39699999999999,,right,press,yellow_pipette,
69.42999999999999,69.497,,right,release,yellow_pipette,
69.51299999999999,70.10799999999999,,right,press,yellow_pipette,
69.72,70.265,,right,detach,yellow_pipette,micro_tube
70.273,71.604,,right,eject,yellow_pipette,yellow_tip
71.381,71.951,,left,close,micro_tube,
71.687,72.463,,right,put,yellow_pipette,
