start_sec,end_sec,task,hand_side,verb,manipulated_object,affected_object
1.0,28.89,remove_culture_medium,,,,
30.490000000000002,59.36,add_pbs,,,,
59.38,66.62,shake_plate,,,,
66.72,94.18,aspirate_pbs,,,,
99.25,122.9,add_cell_lystate,,,,
122.9,140.98,shake_plate,,,,
140.98,192.77,transfer_cell_lystate_to_tube,,,,
192.8,202.48,spindown,,,,
202.57,239.5,aspirate_supernatant,,,,
1.5999999999999996,2.5999999999999996,,right,take,blue_pipette,
3.8000000000000007,5.699999999999999,,left,open,blue_tip_rack,
5.58,7.699999999999999,,right,insert,blue_pipette,blue_tip
7.720000000000001,8.5,,left,close,blue_tip_rack,
8.7,10.3,,left,take,cell_culture_plate_lid,cell_culture_plate
10.5,13.0,,left,put,cell_culture_plate_lid,
14.0,15.54,,left,take,cell_culture_plate,
15.579999999999998,16.86,,right,insert,blue_pipette,cell_culture_plate
16.04,16.53,,right,press,blue_pipette,
16.87,18.31,,right,release,blue_pipette,
18.31,18.62,,right,detach,blue_pipette,cell_culture_plate
18.73,19.33,,right,insert,blue_pipette,50ml_tube
19.33,20.34,,right,press,blue_pipette,
20.34,20.54,,right,detach,blue_pipette,50ml_tube
20.4,20.62,,right,release,blue_pipette,
20.83,21.85,,right,insert,blue_pipette,cell_culture_plate
21.0,21.4,,right,press,blue_pipette,
21.86,23.08,,right,release,blue_pipette,
23.08,23.39,,right,detach,blue_pipette,cell_culture_plate
23.94,24.98,,right,insert,blue_pipette,cell_culture_plate
25.11,25.98,,right,release,blue_pipette,
26.01,26.29,,right,detach,blue_pipette,cell_culture_plate
26.49,27.02,,right,insert,blue_pipette,50ml_tube
27.02,27.72,,right,press,blue_pipette,
27.72,28.03,,right,detach,blue_pipette,50ml_tube
27.869999999999997,28.119999999999997,,right,release,blue_pipette,
28.189999999999998,28.83,,right,eject,blue_pipette,blue_tip
30.619999999999997,33.8,,left,open,blue_tip_rack,
33.96,35.71,,right,insert,blue_pipette,blue_tip
35.49,36.2,,left,close,blue_tip_rack,
36.9,37.55,,left,take,50ml_tube,50ml_tube_rack
37.96,41.56,,left,open,50ml_tube,
41.92,43.5,,right,insert,blue_pipette,50ml_tube
42.1,42.7,,right,press,blue_pipette,
43.5,45.04,,right,release,blue_pipette,
45.6,46.1,,right,detach,blue_pipette,50ml_tube
46.15,47.4,,left,close,50ml_tube,
47.43,48.71,,right,insert,blue_pipette,cell_culture_plate
48.71,50.4,,right,press,blue_pipette,
50.4,50.63,,right,detach,blue_pipette,cell_culture_plate
50.53,50.8,,right,release,blue_pipette,
50.7,51.4,,right,eject,blue_pipette,blue_tip
51.5,52.5,,right,put,blue_pipette,
52.5,53.5,,left,put,50ml_tube,50ml_tube_rack
53.54,54.3,,right,take,pen,
55.97,56.54,,right,put,pen,
56.7,57.6,,right,take,cell_culture_plate_lid,
57.76,59.33,,right,put,cell_culture_plate_lid,cell_culture_plate
59.41,60.72,,right,take,cell_culture_plate,
60.72,65.58,,right,shake,cell_culture_plate,
65.58,66.58,,right,put,cell_culture_plate,
66.77,67.3,,right,take,cell_culture_plate_lid,cell_culture_plate
67.4,68.21,,right,put,cell_culture_plate_lid,
68.29,68.9,,right,take,blue_pipette,
69.57,74.23,,left,open,blue_tip_rack,
71.92,72.61,,right,put,blue_pipette,
73.53,73.95,,right,take,blue_pipette,
74.3,76.0,,right,insert,blue_pipette,blue_tip
76.16,76.9,,left,close,blue_tip_rack,
77.05,78.0,,left,take,cell_culture_plate,
77.96,79.32,,right,insert,blue_pipette,cell_culture_plate
78.3,78.9,,right,press,blue_pipette,
79.32,83.12,,right,release,blue_pipette,
83.12,83.57,,right,detach,blue_pipette,cell_culture_plate
83.65,84.19,,right,insert,blue_pipette,50ml_tube
84.19,84.95,,right,press,blue_pipette,
84.95,85.35,,right,detach,blue_pipette,50ml_tube
85.08,85.34,,right,release,blue_pipette,
