start_sec,end_sec,task,hand_side,verb,manipulated_object,affected_object
1.0,11.879999999999999,add_magnetic_beads,,,,
11.91,17.150000000000002,pipetting,,,,
17.18,28.84,pipetting,,,,
30.95,33.5,vortex,,,,
33.5,37.949999999999996,spindown,,,,
38.18,40.76,place_in_magnetic_rack,,,,
41.239999999999995,58.169999999999995,aspirate_supernatant,,,,
58.18,68.50999999999999,add_wash_buffer,,,,
68.57,79.85,pipetting,,,,
80.32,83.5,vortex,,,,
83.5,89.09,spindown,,,,
89.25,93.14,place_in_magnetic_rack,,,,
93.14,114.81,aspirate_supernatant,,,,
114.86,126.74999999999999,add_70pct_ethanol,,,,
126.80999999999999,138.71,pipetting,,,,
139.03,142.4,vortex,,,,
142.4,147.5,spindown,,,,
147.65,151.84,place_in_magnetic_rack,,,,
151.85000000000002,172.36,aspirate_supernatant,,,,
172.41000000000003,183.15900000000002,add_70pct_ethanol,,,,
183.15900000000002,194.64000000000001,pipetting,,,,
195.93,199.41000000000003,vortex,,,,
199.43,204.01000000000002,spindown,,,,
204.35000000000002,209.55,place_in_magnetic_rack,,,,
209.55,228.10000000000002,aspirate_supernatant,,,,
229.01000000000002,239.85000000000002,add_sterile_water,,,,
239.912,253.13800000000003,pipetting,,,,
253.13800000000003,256.106,vortex,,,,
256.106,263.47,spindown,,,,
264.83,268.43,place_in_magnetic_rack,,,,
268.44,291.78000000000003,transfer_supernatant_to_empty_tube,,,,
1.04,1.7800000000000002,,right,take,yellow_pipette,
2.24,3.3,,left,open,yellow_tip_rack,
2.9799999999999995,4.95,,right,insert,yellow_pipette,yellow_tip
4.909999999999999,5.71,,left,close,yellow_tip_rack,
6.319999999999999,7.3500000000000005,,left,take,micro_tube,magnetic_rack
7.579999999999999,8.45,,left,put,micro_tube,micro_tube_rack
9.079999999999998,9.719999999999999,,left,take,micro_tube,micro_tube_rack
10.329999999999998,11.79,,left,open,micro_tube,
11.95,13.120000000000001,,right,insert,yellow_pipette,micro_tube
12.04,12.600000000000001,,right,press,yellow_pipette,
13.120000000000001,13.420000000000002,,right,release,yellow_pipette,
13.420000000000002,13.7,,right,press,yellow_pipette,
13.7,13.84,,right,release,yellow_pipette,
13.84,14.07,,right,press,yellow_pipette,
14.080000000000002,14.2,,right,release,yellow_pipette,
14.2,14.34,,right,press,yellow_pipette,
14.34,14.470000000000002,,right,release,yellow_pipette,
14.470000000000002,14.670000000000002,,right,press,yellow_pipette,
14.670000000000002,14.850000000000001,,right,release,yellow_pipette,
14.850000000000001,15.11,,right,press,yellow_pipette,
15.11,15.400000000000002,,right,release,yellow_pipette,
15.400000000000002,15.84,,right,detach,yellow_pipette,micro_tube
15.73,16.27,,left,close,micro_tube,
16.42,17.060000000000002,,left,put,micro_tube,micro_tube_rack
17.2,17.810000000000002,,left,take,micro_tube,micro_tube_rack
18.11,19.810000000000002,,left,open,micro_tube,
19.89,20.970000000000002,,right,insert,yellow_pipette,micro_tube
20.970000000000002,21.29,,right,press,yellow_pipette,
21.29,21.5,,right,release,yellow_pipette,
21.5,22.07,,right,press,yellow_pipette,
22.07,22.32,,right,release,yellow_pipette,
22.32,22.580000000000002,,right,press,yellow_pipette,
22.580000000000002,22.810000000000002,,right,release,yellow_pipette,
22.810000000000002,23.02,,right,press,yellow_pipette,
23.02,23.21,,right,release,yellow_pipette,
23.21,23.41,,right,press,yellow_pipette,
23.41,23.63,,right,release,yellow_pipette,
23.63,23.88,,right,press,yellow_pipette,
23.89,24.16,,right,release,yellow_pipette,
24.16,25.0,,right,press,yellow_pipette,
25.0,25.39,,right,detach,yellow_pipette,micro_tube
25.14,25.6,,right,release,yellow_pipette,
25.29,25.85,,left,close,micro_tube,
26.0,26.830000000000002,,left,put,micro_tube,micro_tube_rack
26.95,27.7,,right,eject,yellow_pipette,yellow_tip
27.75,28.400000000000002,,right,put,yellow_pipette,
28.400000000000002,28.77,,right,take,pen,
31.02,31.709999999999997,,left,put,micro_tube,vortex_mixer
33.199999999999996,33.5,,left,take,micro_tube,vortex_mixer
33.5,33.809999999999995,,left,put,micro_tube,centrifuge
33.949999999999996,34.68,,left,close,centrifuge,
35.419999999999995,36.37,,left,open,centrifuge,
36.57,37.5,,left,take,micro_tube,centrifuge
38.58,40.14,,left,put,micro_tube,magnetic_rack
41.3,42.059999999999995,,right,put,pen,
42.14,42.9,,right,take,yellow_pipette,
42.65,43.5,,left,open,yellow_tip_rack,
43.25,44.459999999999994,,right,insert,yellow_pipette,yellow_tip
44.47,45.099999999999994,,left,close,yellow_tip_rack,
45.29,46.87,,left,open,micro_tube,
47.44,49.57,,right,insert,yellow_pipette,micro_tube
48.089999999999996,48.599999999999994,,right,press,yellow_pipette,
49.57,51.019999999999996,,right,release,yellow_pipette,
51.029999999999994,51.32,,right,detach,yellow_pipette,micro_tube
51.279999999999994,52.239999999999995,,left,close,micro_tube,
52.58,53.23,,left,open,50ml_tube,
53.099999999999994,53.41,,right,insert,yellow_pipette,50ml_tube
53.419999999999995,54.11,,right,press,yellow_pipette,
54.11,54.279999999999994,,right,detach,yellow_pipette,50ml_tube
54.269999999999996,54.779999999999994,,left,close,50ml_tube,
54.279999999999994,54.699999999999996,,right,release,yellow_pipette,
54.8,55.599999999999994,,right,eject,yellow_pipette,yellow_tip
55.599999999999994,56.16,,right,put,yellow_pipette,
55.879999999999995,56.309999999999995,,left,take,pen,
56.309999999999995,56.699999999999996,,right,take,pen,right_hand
56.309999999999995,56.699999999999996,,left,put,pen,right_hand
57.519999999999996,58.15,,right,put,pen,
58.199999999999996,58.9,,right,take,yellow_pipette,
58.61,59.5,,left,open,yellow_tip_rack,
