start_sec,end_sec,task,hand_side,verb,manipulated_object,affected_object
1.0,42.239999999999995,transfer_sample_to_8_tube_stripes,,,,
42.980000000000004,68.35000000000001,transfer_pcrmix_to_8_tube_stripes,,,,
69.01,88.45,transfer_forward_primer_to_8_tube_stripes,,,,
89.56,112.9,transfer_reverse_primer_to_8_tube_stripes,,,,
113.57000000000001,132.89,transfer_template_dna_to_8_tube_stripes,,,,
134.01,155.72,transfer_water_to_8_tube_stripes,,,,
155.98999999999998,163.75,close_8_tube_stripes_lid,,,,
163.75,172.88,vortex_8_tube_stripes,,,,
173.48,181.32999999999998,spindown_8_tube_stripes,,,,
181.33499999999998,185.48,load_8_tube_stripes_to_pcr_machine,,,,
1.8600000000000003,4.120000000000001,,right,take,yellow_pipette,
4.845000000000001,6.075000000000001,,left,open,yellow_tip_rack,
6.075000000000001,7.355,,right,insert,yellow_pipette,yellow_tip
7.34,8.030000000000001,,left,close,yellow_tip_rack,
8.66,10.200000000000001,,right,put,yellow_pipette,
10.215,13.280000000000001,,right,open,8_tube_stripes,
10.215,13.280000000000001,,left,open,8_tube_stripes,
13.280000000000001,13.645,,right,take,8_tube_stripes_lid,8_tube_stripes
13.280000000000001,13.645,,left,take,8_tube_stripes_lid,8_tube_stripes
13.645,14.525000000000002,,left,put,8_tube_stripes_lid,8_tube_stripes_rack
14.05,14.670000000000002,,right,take,yellow_pipette,
14.985,15.535,,left,take,micro_tube,micro_tube_rack
16.075,17.235,,left,open,micro_tube,
16.86,18.1,,right,insert,yellow_pipette,micro_tube
17.015,17.675,,right,press,yellow_pipette,
18.16,18.52,,right,release,yellow_pipette,
18.53,18.72,,right,detach,yellow_pipette,micro_tube
18.830000000000002,19.45,,right,insert,yellow_pipette,8_tube_stripes
19.45,19.98,,right,press,yellow_pipette,
19.98,20.18,,right,detach,yellow_pipette,8_tube_stripes
19.98,20.18,,right,release,yellow_pipette,
20.215,20.635,,right,insert,yellow_pipette,micro_tube
20.215,20.635,,right,press,yellow_pipette,
20.64,21.07,,right,release,yellow_pipette,
21.080000000000002,21.31,,right,detach,yellow_pipette,micro_tube
21.32,21.68,,right,insert,yellow_pipette,8_tube_stripes
21.68,22.17,,right,press,yellow_pipette,
